openalex_id,stratum,stratum_size,stratum_sampled,design_weight,title,abstract,loc_study_scope,loc_country_iso3,loc_country_name,loc_countries_all_iso3,loc_location_cue_type,loc_confidence,loc_evidence_text,loc_rejected_mentions,crop_standardized_crops,crop_crop_scope,crop_confidence,crop_evidence_text,is_allocated,adjudicated_location_correct,adjudicated_country_should_be,adjudicated_crop_correct,adjudicated_note,decision_method,is_human_review,id,loc_verdict,loc_should_be,loc_error_type,crop_verdict,crop_should_be,note,allocated_to,n_alloc,truth,alloc_verdict
W2990387227,global|allocated,343,30,11.433333333333334,A study on trade-offs between spatial resolution and temporal sampling density for wheat yield estimation using both thermal and calendar time,"Within-season forecasting of crop yields is of great economic, geo-strategic and humanitarian interest. Satellite Earth Observation now constitutes a valuable and innovative way to provide spatio-temporal information to assist such yield forecasts. This study explores different configurations of remote sensing time series to estimate of winter wheat yield using either spatially finer but temporally sparser time series (5daily at 100 m spatial resolution) or spatially coarser but denser (300 m and 1 km at daily frequency) time series. Furthermore, we hypothesised that better yield estimations could be made using thermal time, which is closer to the crop physiological development. Time series of NDVI from the PROBA-V instrument, which has delivered images at a spatial resolution of 100 m, 300 m and 1 km since 2013, were extracted for 39 fields for field and 56 fields for regional level analysis across Northern France during the growing season 2014-2015. An asymmetric double sigmoid model was fitted on the NDVI series of the central pixel of the field. The fitted model was subsequently integrated either over thermal time or over calendar time, using different baseline NDVI thresholds to mark the start and end of the cropping season. These integrated values were used as a predictor for yield using a simple linear regression and yield observations at field level. The dependency of this relationship on the spatial pixel purity was analysed for the 100 m, 300 m and 1 km spatial resolution. At field level, depending on the spatial resolution and the NDVI threshold, the adjusted R² ranged from 0.20 to 0.74; jackknifed - leave-one-field-out cross validation - RMSE ranged from 0.6 to 1.07 t/ha and MAE ranged between 0.46 and 0.90 t/ha for thermal time analysis. The best results for yield estimation (adjusted R² = 0.74, RMSE =0.6 t/ha and MAE =0.46 t/ha) were obtained from the integration over thermal time of 100 m pixel resolution using a baseline NDVI threshold of 0.2 and without any selection based on pixel purity. The field scale yield estimation was aggregated to the regional scale using 56 fields. At the regional level, there was a difference of 0.0012 t/ha between thermal and calendar time for average yield estimations. The standard error of mean results showed that the error was larger for a higher spatial resolution with no pixel purity and smaller when purity increased. These results suggest that, for winter wheat, a finer spatial resolution rather than a higher revisit frequency and an increasing pixel purity enable more accurate yield estimations when integrated over thermal time at the field scale and at the regional scale only if higher pixel purity levels are considered. This method can be extended to larger regions, other crops, and other regions in the world, although site and crop-specific adjustments will have to include other threshold temperatures to reflect the boundaries of phenological activity. In general, however, this methodological approach should be applicable to yield estimation at the parcel and regional scales across the world.",global,,,FRA,,medium,across the world,,wheat,single_crop,high,A study on trade-offs between spatial resolution and temporal sampling density for wheat yield estimation using both thermal and calendar time . Within-season forecasting of crop yiel,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2990387227,incorrect,FRA,other,correct,,Northern France field study wrongly coded global scope,{'FRA'},1,{'FRA'},allocation_ok
W3042780372,global|allocated,343,30,11.433333333333334,"Integration of genotypic, hyperspectral, and phenotypic data to improve biomass yield prediction in hybrid rye","KEY MESSAGE: Hyperspectral and genomic data are effective predictors of biomass yield in winter rye. Variable selection procedures can improve the informativeness of reflectance data. Integrating cutting-edge technologies is imperative to sustainably breed crops for a growing global population. To predict dry matter yield (DMY) in winter rye (Secale cereale L.), we tested single-kernel models based on genomic (GBLUP) and hyperspectral reflectance-derived (HBLUP) relationship matrices, a multi-kernel model combining both matrices and a bivariate model fitted with plant height as a secondary trait. In total, 274 elite rye lines were genotyped using a 10 k-SNP array and phenotyped as testcrosses for DMY and plant height at four locations in Germany in two years (eight environments). Spectral data consisted of 400 discrete narrow bands ranging between 410 and 993 nm collected by an unmanned aerial vehicle (UAV) on two dates on each environment. To reduce data dimensionality, variable selection of bands was performed, resulting in the least absolute shrinkage and selection operator (Lasso) as the best method in terms of predictive abilities. The mean heritability of reflectance data was moderate ([Formula: see text] = 0.72) and highly variable across the spectrum. Correlations between DMY and single bands were generally significant (p < 0.05) but low (≤ 0.29). Across environments and training set (TRN) sizes, the bivariate model showed the highest prediction abilities (0.56-0.75), followed by the multi-kernel (0.45-0.71) and single-kernel (0.33-0.61) models. With reduced TRN, HBLUP performed better than GBLUP. The HBLUP model fitted with a set of selected bands was preferred. Within and across environments, prediction abilities increased with larger TRN. Our results suggest that in the era of digital breeding, the integration of high-throughput phenotyping and genomic selection is a promising strategy to achieve superior selection gains in hybrid rye.",global,,,DEU,,medium,global,,oat_rye,single_crop,high,"tion of genotypic, hyperspectral, and phenotypic data to improve biomass yield prediction in hybrid rye . KEY MESSAGE: Hyperspectral and genomic data are effective predictors of biomass yield in winte",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3042780372,incorrect,DEU,other,correct,,Four locations in Germany; wrongly coded global scope,{'DEU'},1,{'DEU'},allocation_ok
W4396772974,global|allocated,343,30,11.433333333333334,Global de-trending significantly improves the accuracy of XGBoost-based county-level maize and soybean yield prediction in the Midwestern United States,"The application of machine learning in crop yield prediction has gained considerable traction, yet uncertainties persist regarding the impact of the yield trends on these predictions and the differences between the detrending methods. In our study, we utilized extreme gradient boosting (XGBoost) to scrutinize the effects of no trend processing (NTP), input year as a feature (IYF), input average yield as a feature (IAYF), input linear yield as a feature (ILYF), and the global detrending method (GDT) on the yield prediction of maize and soybean in the Midwestern United States. Based on our findings, compared with that of NTP, the incorporation of the yield trend as a predictor in XGBoost significantly improved the accuracy and reduced the uncertainty of the yield prediction. Notably, GDT emerged as a standout performer, significantly reducing the average yield prediction error by 0.091 t/ha for soybean and 0.158 t/ha for maize with respect to NTP, and concurrently improving the determination coefficient (R2) by 20.6% and 19.6% for soybean and maize, respectively. Compared with IYF, IAYF, and ILYF, GDT showed substantial improvements ranging from 3.8% to 12.7% in R2 for soybean and 3.6% to 12.7% for maize. The SHapley Additive ExPlanations (SHAP) framework showed that the enhanced vegetation index (EVI), particularly during the soybean podding and maize dough formation stages, played a crucial role in understanding the variations in interannual yield variability. These findings confirmed the importance of GDT in crop yield prediction via machine learning and could be used to facilitate future advancements in machine learning applications for yield forecasting.",global,,,USA,,medium,Global,,maize;soybean,multi_crop,medium,Global de-trending significantly improves the accuracy of XGBoost-based county-level maize and soybean yield prediction in the Midwestern United States . The application of machine lear,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4396772974,incorrect,USA,other,correct,,Midwestern US study; 'global de-trending' method name misread as scope,{'USA'},1,{'USA'},allocation_ok
W4405301470,global|allocated,343,30,11.433333333333334,Adaptive fusion of multi-modal remote sensing data for optimal sub-field crop yield prediction,"Accurate crop yield prediction is of utmost importance for informed decision-making in agriculture, aiding farmers, industry stakeholders, and policymakers in optimizing agricultural practices. However, this task is complex and depends on multiple factors, such as environmental conditions, soil properties, and management practices. Leveraging Remote Sensing (RS) technologies, multi-modal data from diverse global data sources can be collected to enhance predictive model accuracy. However, combining heterogeneous RS data poses a fusion challenge, like identifying the specific contribution of each modality in the predictive task. In this paper, we present a novel multi-modal learning approach to predict crop yield for different crops (soybean, wheat, rapeseed) and regions (Argentina, Uruguay, and Germany). Our multi-modal input data includes multi-spectral optical images from Sentinel-2 satellites and weather data as dynamic features during the crop growing season, complemented by static features like soil properties and topographic information. To effectively fuse the multi-modal data, we introduce a Multi-modal Gated Fusion (MMGF) model, comprising dedicated modality-encoders and a Gated Unit (GU) module. The modality-encoders handle the heterogeneity of data sources with varying temporal resolutions by learning a modality-specific representation. These representations are adaptively fused via a weighted sum. The fusion weights are computed for each sample by the GU using a concatenation of the multi-modal representations. The MMGF model is trained at sub-field level with 10 m resolution pixels. Our evaluations show that the MMGF outperforms conventional models on the same task, achieving the best results by incorporating all the data sources, unlike the usual fusion results in the literature. For Argentina, the MMGF model achieves an R 2 value of 0.68 at sub-field yield prediction, while at the field level evaluation (comparing field averages), it reaches around 0.80 across different countries. The GU module learned different weights based on the country and crop-type, aligning with the variable significance of each data source to the prediction task. This novel method has proven its effectiveness in enhancing the accuracy of the challenging sub-field crop yield prediction. Our investigation indicates that the gated fusion approach promises a significant advancement in the field of agriculture and precision farming. • Multi-modal model that adaptively fuses four data sources to predict crop yield. • Prediction at 10 m spatial resolution over multiple crops, regions, and years. • Gated fusion weights allow a simple interpretation of modalities contribution. • Optimal predictions are consistently obtained when all modalities are used.",global,,,ARG;DEU;URY,,medium,global,,rapeseed_canola;soybean;wheat,multi_crop,medium,"nt a novel multi-modal learning approach to predict crop yield for different crops (soybean, wheat, rapeseed) and regions (Argentina, Uruguay, and Germany). Our multi-modal input data includes multi-s",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4405301470,incorrect,"ARG,DEU,URY",other,correct,,Three-country study coded global rather than multi_country,"{'URY', 'DEU', 'ARG'}",3,"{'URY', 'DEU', 'ARG'}",allocation_ok
W4303981410,global|allocated,343,30,11.433333333333334,Rice Yield Prediction and Model Interpretation Based on Satellite and Climatic Indicators Using a Transformer Method,"As the second largest rice producer, India contributes about 20% of the world's rice production. Timely, accurate, and reliable rice yield prediction in India is crucial for global food security and health issues. Deep learning models have achieved excellent performances in predicting crop yield. However, the interpretation of deep learning models is still rare. In this study, we proposed a transformer-based model, Informer, to predict rice yield across the Indian Indo-Gangetic Plains by integrating time-series satellite data, environmental variables, and rice yield records from 2001 to 2016. The results showed that Informer had better performance (R2 = 0.81, RMSE = 0.41 t/ha) than four other machine learning and deep learning models for end-of-season prediction. For within-season prediction, the Informer model could achieve stable performances (R2 ≈ 0.78) after late September, which indicated that the optimal prediction could be achieved 2 months before rice maturity. In addition, we interpreted the prediction models by evaluating the input feature importance and analyzing hidden features. The evaluation of feature importance indicated that NIRV was the most critical factor, while intervals 6 (mid-August) and 12 (mid-November) were the key periods for rice yield prediction. The hidden feature analysis demonstrated that the attention-based long short-term memory (AtLSTM) model accumulated the information of each growth period, while the Informer model focused on the information around intervals 5 to 6 (August) and 11 to 12 (November). Our findings provided a reliable and simple framework for crop yield prediction and a new perspective for explaining the internal mechanism of deep learning models.",global,,,IND,,medium,global,,rice,single_crop,high,Rice Yield Prediction and Model Interpretation Based on Satellite and Climatic Indicators Using a Tr,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4303981410,incorrect,IND,other,correct,,Indian Indo-Gangetic Plains study wrongly coded global scope,{'IND'},1,{'IND'},allocation_ok
W4392760602,global|allocated,343,30,11.433333333333334,Assessment and comparison of crop growth models for estimating wheat production in a semi-arid region of Morocco,"Faced with growing food security challenges influenced by global factors such as population growth, climate change, and soil erosion, the need for sustainable agricultural practices is particularly relevant in Africa. In Morocco, wheat is the most dominant crop, but its production is highly dependent on rainfall. In this research, we evaluate several crop growth models, including AquaCrop, among others, focusing on their ability to effectively improve crop production predictions and yield gap analysis in Morocco. This evaluation is essential to develop adaptive agricultural practices that can mitigate the adverse effects of climate change on crop yields. This study employs AquaCrop-OSPy (ACOSP), an open-source Python version of the AquaCrop model, to simulate various indicators of crop growth such as canopy cover (CC), actual evapotranspiration (ETcact), biomass, and grain yield (GY) for wheat under drip irrigation in the semi-arid Chichaoua region of Marrakech in Morocco. The model was first calibrated by using the field data collected over two wheat fields during the 2016/2017 cropping season. Key parameters affecting CC, ETcact, biomass, and GY were calibrated by comparing field measurements with the model outputs. Then, model validation was carried out on the same fields but during the 2017/2018 cropping season. The results demonstrated that ACOSP effectively simulates CC, ETcact, biomass, and GY across two growing seasons. The comparative analysis between observed and simulated parameters yielded the following average values: for CC, R²=95%, RMSE=8.5%, and MSE=1.1%; for ETcact, R²=76%, RMSE=0.61 mm/day, and MSE=0.40 mm/day; and biomass, R²=87%, RMSE=0.22 t/ha, and MSE=0.05 t/ha during the calibration season. GY recorded was 3.87 t/ha. In the validation season, the model achieved similar accuracy for CC R²=95%, RMSE=8.0%, MSE=1.0 %; and biomass R²=91%, RMSE=0.15 t/ha, MSE=0.05 t/ha; with a GY of 3.29 t/ha. These results confirm the model's reliability in simulating key growth parameters of wheat in a semi-arid environment. Two main aspects are addressed through this study: firstly, to provide valuable information for agricultural policy and decision-making in Morocco, and secondly, to enrich the international conversation on sustainable agricultural practices, particularly in arid and semi-arid regions. Leveraging the findings of efficient simulation of wheat growth and production using the ACOSP model, this research provides a solid basis for local, national, and international key actors in developing robust strategies to improve wheat production, thus enhancing the sustainability and resilience of Moroccan agriculture.",global,,,MAR,,medium,global,Morocco(affiliation/publication context),wheat,single_crop,high,Assessment and comparison of crop growth models for estimating wheat production in a semi-arid region of Morocco . Faced with growing food security challenges infl,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4392760602,incorrect,MAR,other,correct,,Morocco semi-arid field study wrongly coded global scope,{'MAR'},1,{'MAR'},allocation_ok
W3159743384,global|allocated,343,30,11.433333333333334,The Application of Multiple Linear Regression and Artificial Neural Network Models for Yield Prediction of Very Early Potato Cultivars before Harvest,"Yield forecasting is a rational and scientific way of predicting future occurrences in agriculture-the level of production effects. Its main purpose is reducing the risk in the decision-making process affecting the yield in terms of quantity and quality. The aim of the following study was to generate a linear and non-linear model to forecast the tuber yield of three very early potato cultivars: Arielle, Riviera, and Viviana. In order to achieve the set goal of the study, data from the period 2010-2017 were collected, coming from official varietal experiments carried out in northern and northwestern Poland. The linear model has been created based on multiple linear regression analysis (MLR), while the non-linear model has been built using artificial neural networks (ANN). The created models can predict the yield of very early potato varieties on 20th June. Agronomic, phytophenological, and meteorological data were used to prepare the models, and the correctness of their operation was verified on the basis of separate sets of data not participating in the construction of the models. For the proper validation of the model, six forecast error metrics were used: i.e., global relative approximation error (RAE), root mean square error (RMS), mean absolute error (MAE), and mean absolute percentage error (MAPE). As a result of the conducted analyses, the forecast error results for most models did not exceed 15% of MAPE. The predictive neural model NY1 was characterized by better values of quality measures and ex post forecast errors than the regression model RY1.",global,,,POL,,medium,global,,potato,single_crop,high,Multiple Linear Regression and Artificial Neural Network Models for Yield Prediction of Very Early Potato Cultivars before Harvest . Yield forecasting is a rational and scientific way of predicting f,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3159743384,incorrect,POL,other,correct,,Northern Poland varietal trials wrongly coded global scope,{'POL'},1,{'POL'},allocation_ok
W4321376907,global|allocated,343,30,11.433333333333334,The combined effects of VPD and soil moisture on historical maize yield and prediction in China,"Understanding the effects of thermal and water stress on maize yield in the context of climate change is crucial to ensure food security in China. However, very few studies looked into the combined effects of heat and water stress on maize yield in China. Here, we utilized historical reanalysis data from ERA5 and four future shared socioeconomic pathway scenarios (SSP1-2.6, SSP2-4.5, SSP3-7.0, and SSP5-8.5) of the Coupled Model Intercomparison Project 6 (CMIP6) models to predict the maize yield. We used the linear mixed-effects model to quantify the grid cell sensitivity of vapor pressure deficit (VPD) and root-zone soil moisture to maize yield in China during 2010-2016. The results infer that VPD and root-zone soil moisture are excellent representatives of heat and moisture stress. Maize yield is beneficial only when the atmospheric moisture demand and soil moisture are in relative balance. Based on the historical results' polynomial function for VPD and soil moisture, we predict the maize yield response to soil moisture and VPD in the four SSPs. The results show that considering soil moisture in the future the projected yield estimates reduce the overestimated yield loss by half compared to considering only atmospheric moisture requirements. Maize yield will decrease under representative SSPs due to an increase in temperature (1.5, 2.0, 2.5, 3.0, 3.5, and 4.0°C). This study suggests that both atmospheric moisture demand and supply need to be considered when analyzing the specific influence of climate change on crop yield to secure and assure global food supplies.",global,,,CHN,,medium,global,China(affiliation/publication context),maize,single_crop,high,The combined effects of VPD and soil moisture on historical maize yield and prediction in China . Understanding the effects of thermal and water stress on maize,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4321376907,incorrect,CHN,other,correct,,China maize study wrongly coded global scope,{'CHN'},1,{'CHN'},allocation_ok
W4417199848,global|allocated,343,30,11.433333333333334,Enhanced Corn Yield Prediction Using Multitemporal and Multispectral UAS data Combined with Machine Learning,"The United States plays a pivotal role in global corn production, necessitating accurate yield estimation at the field scale to support effective and timely field management. This study evaluates an integrated approach for estimating corn yield in well-watered and water-stressed fields using multi-source data acquired by Unmanned Aerial Systems (UAS) at USDA-ARS Limited Irrigation Research Farm, Greeley, Colorado. High-resolution Red-Green-Blue (RGB), multispectral reflectance (Ref), and thermal longwave infrared (LWIR) imagery were combined with machine learning algorithms to predict yield across multiple phenological stages over two growing seasons (2023 and 2024). Three machine learning models-Least Absolute Shrinkage and Selection Operator (LASSO) regression, Random Forest (RF), and Gradient Boosting (GB)-were employed to evaluate the influence of data type and model complexity on yield prediction accuracy. Results indicated that Ref data consistently outperformed high-resolution RGB imagery for yield prediction, regardless of the model applied. The RF and GB models provided higher prediction accuracy than the LASSO regression method. Incorporating thermal imagery further improved prediction performance with RF and GB models, particularly in water-stressed conditions. Time-series analysis demonstrated that Ref data enabled stable and accurate yield estimation as early as the R1 (reproductive) growth stage (day of year 208-209) when using RF and GB over different growing seasons. In contrast, RGB imagery alone exhibited limited predictive capability during the reproductive stages, underscoring the advantage of multispectral sensors during these periods. Additionally, combining LWIR data with multispectral reflectance improved prediction accuracy in deficit-irrigated fields, especially during the reproductive stages when using RF, demonstrating the extra value of thermal sensing under water stress. The trend of model performances in corn yield prediction was similar in 2023 and 2024. However, the models performed less well in 2023 than in 2024, probably due to variation in precipitation and slightly different configuration of sensors and different image processing software.",global,,,USA,,medium,global,,maize,single_crop,high,Enhanced Corn Yield Prediction Using Multitemporal and Multispectral UAS data Combined with Machine Learning,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4417199848,incorrect,USA,other,correct,,"Greeley, Colorado USDA-ARS farm study wrongly coded global scope",{'USA'},1,{'USA'},allocation_ok
W3217270882,global|allocated,343,30,11.433333333333334,Predicting Climate Change Impact on Water Productivity of Irrigated Rice in Malaysia Using FAO-AquaCrop Model,"Water productivity (WP) is a key indicator of agricultural water management, since it affects the quantity of water used for crop yield in various management scenarios. This study evaluated the WP of irrigated rice due to a changing climate in the Northwest Selangor Rice Irrigation Scheme (NSRIS) by using field experimental data and the FAO-AquaCrop Model. Pertinent soil, water, climate, and crop data were acquired by executing a field investigation during the off-season (dry season, January-April) and main season (wet season, July-October) in 2017. The AquaCrop 6.0 model was calibrated and validated using the measured data. A Climate-smart Decision Support System (CSDSS) with an ensemble of 10 Global Climate Models (GCMs) was used to downscale climate variables under RCP4.5, RCP6.0, and RCP8.5 emission scenarios during baseline (1976 to 2005) and future (2020 to 2099) periods. The AquaCrop model fairly predicted rice yields under field conditions with root-mean-square error (RMSE), mean absolute error (MAE), prediction error (PE) and index of agreement (d) between the observed and estimated yields of 0.173, 0.157, -0.31 to 5.4 and 0.78, respectively for the off-season; and 0.167, 0.127, -5.6 to 2.3 and 0.73, respectively for the main season. It predicted a 10% decrease in actual crop evapotranspiration (ETc) in both crop seasons in the future. The WP of rice based on total water input (WPIrr+RF), applied irrigation (WPIrr), and actual crop evapotranspiration (WPETc) will likely increase by 14-24%, 14-19%, and 17-29%, respectively under the three RCP emission scenarios in the off-season. The likely increase in WP for the corresponding base is 13-22%, 15-24%, and 14-25% in the main season. Various agronomic management options linked to WP will most likely become important in making crucial decisions to cope with the risk of impacts on climate change.",global,,,MYS,,medium,Global,,rice,single_crop,high,Predicting Climate Change Impact on Water Productivity of Irrigated Rice in Malaysia Using FAO-AquaCrop Model . Water productivity (WP) is a key indicator of agricultur,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3217270882,incorrect,MYS,other,correct,,"Selangor, Malaysia irrigation scheme wrongly coded global scope",{'MYS'},1,{'MYS'},allocation_ok
W130010577,global|allocated,343,30,11.433333333333334,Mining climate data for shire level wheat yield predictions in Western Australia,"Climate change and the reduction of available agricultural land are two of the most important factors that affect global food production especially in terms of wheat stores. An ever increasing world population places a huge demand on these resources. Consequently, there is a dire need to optimise food production. Estimations of crop yield for the South West agricultural region of Western Australia have usually been based on statistical analyses by the Department of Agriculture and Food in Western Australia. Their estimations involve a system of crop planting recommendations and yield prediction tools based on crop variety trials. However, many crop failures arise from adherence to these crop recommendations by farmers that were contrary to the reported estimations. Consequently, the Department has sought to investigate new avenues for analyses that improve their estimations and recommendations. This thesis explores a new approach in the way analyses are carried out. This is done through the introduction of new methods of analyses such as data mining and online analytical processing in the strategy. Additionally, this research attempts to provide a better understanding of the effects of both gradual variation parameters such as soil type, and continuous variation parameters such as rainfall and temperature, on the wheat yields. The ultimate aim of the research is to enhance the prediction efficiency of wheat yields. The task was formidable due to the complex and dichotomous mixture of gradual and continuous variability data that required successive information transformations. It necessitated the progressive moulding of the data into useful information, practical knowledge and effective industry practices. Ultimately, this new direction is to improve the crop predictions and to thereby reduce crop failures. The research journey involved data exploration, grappling with the complexity of Geographic Information System (GIS), discovering and learning data compatible software tools, and forging an effective processing method through an iterative cycle of action research experimentation. A series of trials was conducted to determine the combined effects of rainfall and temperature variations on wheat crop yields. These experiments specifically related to the South Western Agricultural region of Western Australia. The study focused on wheat producing shires within the study area. The investigations involved a combination of macro and micro analyses techniques for visual data mining and data mining classification techniques, respectively. The research activities revealed that wheat yield was most dependent upon rainfall and temperature. In addition, it showed that rainfall cyclically affected the temperature and soil type due to the moisture retention of crop growing locations. Results from the regression analyses, showed that the statistical prediction of wheat yields from historical data, may be enhanced by data mining techniques including classification. The main contribution to knowledge as a consequence of this research was the provision of an alternate and supplementary method of wheat crop prediction within the study area. Another contribution was the division of the study area into a GIS surface grid of 100 hectare cells upon which the interpolated data was projected. Furthermore, the proposed framework within this thesis offers other researchers, with similarly structured complex data, the benefits of a general processing pathway to enable them to navigate their own investigations through variegated analytical exploration spaces. In addition, it offers insights and suggestions for future directions in other contextual research explorations.",global,,,AUS,,medium,global,Australia(affiliation/publication context); Australia(affiliation/publication context),wheat,single_crop,high,Mining climate data for shire level wheat yield predictions in Western Australia . Climate change and the reduction of available agricul,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W130010577,incorrect,AUS,other,correct,,Western Australia shire-level study wrongly coded global scope,{'AUS'},1,{'AUS'},allocation_ok
W4415145726,global|allocated,343,30,11.433333333333334,Assessment of the Effectiveness of Spectral Indices Derived from EnMAP Hyperspectral Imageries Using Machine Learning and Deep Learning Models for Winter Wheat Yield Prediction,"Accurate and timely crop yield estimation is essential for effective agricultural management and global food security, particularly for winter wheat. This study aimed to assess the effectiveness of EnMAP hyperspectral imagery in combination with machine learning and deep learning models for winter wheat yield prediction in Hungary. Using EnMAP images from February and May 2023, along with ground truth yield data from four fields, we derived 10 distinct vegetation indices. Random Forest, Gradient Boosting, and Multilayer Perceptron algorithms were employed, and model performance was evaluated using Mean Absolute Error (MAE) and Coefficient of Determination (R2) values. The results consistently demonstrated that integrating multi-temporal data significantly enhanced predictive accuracy, with the MLP model achieving an R2 of 0.79 and an MAE of 0.27, notably outperforming single-date predictions. Shortwave infrared (SWIR) indices were particularly critical for early-season yield estimations. This research highlights the substantial potential of hyperspectral data and advanced machine learning techniques in precision agriculture, emphasizing the promising role of future missions such as CHIME in further refining and expanding yield estimation capabilities.",global,,,HUN,,medium,global,,wheat,single_crop,high,ices Derived from EnMAP Hyperspectral Imageries Using Machine Learning and Deep Learning Models for Winter Wheat Yield Prediction . Accurate and timely crop yield estimation is essential for effective,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4415145726,incorrect,HUN,missed_country_should_be_resolved,correct,,Winter wheat fields in Hungary; 'global food security' is a false cue,{'HUN'},1,{'HUN'},allocation_ok
W4406524733,global|allocated,343,30,11.433333333333334,Corn Crop Yield Prediction using Deep Learning,"Accurate crop yield prediction has emerged as a critical area of research, especially in light of global food security challenges and the need for sustainable agricultural practices. In this study, we focus on predicting the yield of US corn, a staple crop with significant economic and nutritional value. By leveraging data mining techniques, we extract meaningful patterns from large agricultural datasets, aiming to enhance our understanding of the factors influencing crop yields. Accurate predictions can guide farmers and policymakers in making informed decisions, such as optimizing planting schedules, managing resources more effectively, and anticipating potential shortages. In this study, we utilized a variety of machine learning models, such as Logistic Regression, Decision Trees, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Random Forest, Support Vector Machines (SVM), and Long Short Term Memory (LSTM) networks. These models were selected to explore their varying capabilities in handling complex agricultural data and providing accurate predictions. The final outcome, Linear Regression, achieved an impressive accuracy of 93%, demonstrating its effectiveness in predicting crop yields based on the given dataset.",global,,,USA,,medium,global,,maize,single_crop,high,Corn Crop Yield Prediction using Deep Learning . Accurate crop yield prediction has emerged as a cri,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4406524733,incorrect,USA,missed_country_should_be_resolved,correct,,Yield of US corn is the modelled data; not global,{'USA'},1,{'USA'},allocation_ok
W4400941771,global|allocated,343,30,11.433333333333334,Crop yield estimation at different growing stages using a synergy of SAR and optical remote sensing data,"Crop yield forecasting is an essential component of crop production assessment, impacting people at the global scale down to the level of individual farms. Until now, yield forecasting has predominantly relied on optical data, particularly the maximum value of vegetation indexes. However, this approach only presents a short forecasting window, and it is essential to obtain yield estimates as early as possible in the growing season and then further improve forecasting even after the vegetation index has reached its peak. So far, optical satellite data at high-temporal resolution (1-3 days) has been actively used for real time crop yield monitoring, whereas fewer operational models make a use of synthetic aperture radar (SAR). In this study, we explore whether SAR data can capture distinct aspects of crop dynamics, providing new insights for yield estimation depending on the crop's phenological stage. We assess the efficiency of dual- (Sentinel-1) and quad-polarimetric (UAVSAR, RADARSAT-2) data to explain inter-field crop yield variability for corn, soybean, and rice over a test area in Arkansas, US (258 fields, 2019). We used optical imagery acquired by Planet/Dove-Classic, Sentinel-2, and Landsat 8, to establish a baseline performance of satellite-based indicators to explain yield variability and assess dual- and quad-polarimetric SAR data for crop yield assessment. In terms of polarimetric indexes, the results showed that in general the results for rice were mostly stable and better than the other crops (R2adj ∼ 0.4 on average). The best results were obtained for the Sentinel-1 VHasc with R2adj = 0.47 and RADARSAT-2 phase difference with R2adj = 0.45. The results for corn performed the least with an R2adj <0.35 for all the indexes. The results for soybeans were more variable and were highly correlated with certain indicators such as RADARSAT-2 HV, RADARSAT-2 Volume, and RADARSAT-2 Pauli HV with R2adj>0.4. We also investigated the day of year (DOY) with the maximum correlation between optical and SAR-derived features and the final yields for corn, soybean, and rice. The maximum correlation for optical features occurs over a short time between DOY 155 (June 4) and 185 (July 5) for corn and rice, and DOY 190 (July 9) and DOY 211 (July 30) for soybean, with these results being consistent across various optical-based sensors. On the contrary, the maximum correlation for SAR-derived features varied significantly and was between DOY 120 (April 30) to DOY 225 (August 13). A study of the time series parameters cross-correlation showed that the optical parameters were highly correlated, but the SAR parameters showed strong temporal decorrelation. We conducted a comparison between C-band and L-band to assess their sensitivity at each stage of growth. In this experiment, we determined that for low vegetation, the C band will be more useful at the beginning of the growth cycle, while the L band provides more information in later stages of growth. Using a random forest regression model combining SAR parameters with common difference vegetation index (DVI), we improved the error by 50% in comparison to the error using the (DVI) for corn, soybean, and rice.",global,,,USA,,medium,global,,maize;rice;soybean,multi_crop,medium,") and quad-polarimetric (UAVSAR, RADARSAT-2) data to explain inter-field crop yield variability for corn, soybean, and rice over a test area in Arkansas, US (258 fields, 2019). We used optical imagery",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4400941771,incorrect,USA,missed_country_should_be_resolved,correct,,"Test area of 258 fields in Arkansas, US; not global",{'USA'},1,{'USA'},allocation_ok
